cv_text,age,specialization,experience_years,num_skills,num_degrees,num_jobs,num_courses,label
"Name: Jerome Thompson
Email: pharris@example.net
Age: 50
Experience: 28 years
Specialization: Business Administration

Degrees:
- PhD in Business Administration from Cantu, Cisneros and Choi
- Bachelor in Business Administration from Johnson-Rhodes
- Bachelor in Pharmacy from Brown-Myers

Skills:
- Strategic Planning
- Project Management
- Business Analysis
- Marketing
- HR Management

Work Experience:
- 28-year experience in Business Administration at Diaz PLC for 17 years

Languages:
- German (Intermediate)
- German (Advanced)

Courses:
- Course in Digital Marketing
- Course in Project Management
- Course in Machine Learning
- Course in AI
- Course in Data Analysis
",50,Business Administration,28,8,3,1,5,MEDIUM
"Name: Elizabeth Obrien
Email: carolinerodriguez@example.com
Age: 47
Experience: 25 years
Specialization: Electrical Engineering

Degrees:
- Master in Computer Science from Cunningham LLC
- PhD in Electrical Engineering from Weaver-Curtis

Skills:
- Project Management
- Communication
- Python

Work Experience:
- 25-year experience in Electrical Engineering at Campbell Group for 19 years

Languages:
- French (Beginner)
- Arabic (Advanced)

Courses:
- Course in Machine Learning
- Course in Data Analysis
- Course in Digital Marketing
- Course in Project Management
",47,Electrical Engineering,25,8,2,1,4,MEDIUM
"Name: Jared Gamble
Email: natalie07@example.org
Age: 33
Experience: 10 years
Specialization: Accounting

Degrees:
- PhD in Accounting from Skinner and Sons

Skills:
- Taxation
- Financial Analysis
- Auditing
- Accounting Software
- Financial Accounting

Work Experience:
- 10-year experience in Accounting at Hudson Inc for 6 years

Languages:
- Spanish (Intermediate)
- German (Intermediate)
- Spanish (Fluent)

Courses:
- Course in Data Analysis
- Course in Digital Marketing
- Course in AI
",33,Accounting,10,6,1,1,3,HIGH
"Name: Kimberly Ward
Email: sharongriffin@example.org
Age: 46
Experience: 20 years
Specialization: Business Administration

Degrees:
- Master in Business Administration from Bailey PLC
- PhD in Business Administration from Stone, Alvarado and Miller
- Master in Business Administration from Aguirre, Harmon and Moore

Skills:
- Business Analysis
- Strategic Planning
- Marketing
- Project Management
- HR Management

Work Experience:
- 20-year experience in Business Administration at Garrett-Robertson for 6 years
- 20-year experience in Business Administration at Salazar-Mcneil for 9 years

Languages:
- Spanish (Advanced)
- Spanish (Advanced)
- French (Advanced)

Courses:
",46,Business Administration,20,8,3,2,0,MEDIUM
"Name: Andrew Anderson
Email: vanthony@example.com
Age: 48
Experience: 17 years
Specialization: Medicine

Degrees:
- Diploma in Medicine from Bailey, Guzman and Parker
- Diploma in Human Resources from Moss, Silva and Grant
- Master in Business Administration from Harrison Group

Skills:
- Cardiology
- Internal Medicine
- Dermatology
- Diagnosis
- Surgery

Work Experience:
- 17-year experience in Medicine at Singleton, Wilson and Gardner for 4 years
- 17-year experience in Medicine at Parker, Bailey and Gonzales for 4 years
- 17-year experience in Medicine at Keith-Cox for 2 years

Languages:
- German (Beginner)
- German (Intermediate)
- Spanish (Intermediate)

Courses:
- Course in AI
",48,Medicine,17,8,3,3,1,MEDIUM
"Name: Willie Jenkins
Email: bbass@example.com
Age: 39
Experience: 9 years
Specialization: Software Engineering

Degrees:
- Bachelor in Software Engineering from Anderson, Wade and Cervantes

Skills:
- Git
- JavaScript
- SQL
- Docker
- Java
- Node.js

Work Experience:
- 9-year experience in Software Engineering at Hall Ltd for 3 years
- 9-year experience in Software Engineering at Miller Group for 3 years
- 9-year experience in Software Engineering at Kelly, Wallace and Ryan for 2 years

Languages:
- Arabic (Intermediate)

Courses:
",39,Software Engineering,9,6,1,3,0,MEDIUM
"Name: Sheila Nguyen
Email: harrisjody@example.net
Age: 32
Experience: 1 years
Specialization: Information Systems

Degrees:
- Diploma in Information Systems from Gay, Morris and Richardson

Skills:
- System Analysis
- Python
- Tableau
- SQL

Work Experience:
- 1-year experience in Information Systems at Gutierrez PLC for 1 years

Languages:
- English (Beginner)
- English (Fluent)

Courses:
- Course in AI
",32,Information Systems,1,4,1,1,1,LOW
"Name: Michael Robbins
Email: rwatson@example.net
Age: 25
Experience: 2 years
Specialization: Biomedical Engineering

Degrees:
- Diploma in Biomedical Engineering from Phillips Group

Skills:
- MATLAB
- Signal Processing
- Python
- Device Design
- Medical Devices

Work Experience:
- 2-year experience in Biomedical Engineering at Park-Rogers for 2 years

Languages:
- Spanish (Intermediate)
- Spanish (Intermediate)
- English (Fluent)

Courses:
- Course in AI
",25,Biomedical Engineering,2,5,1,1,1,HIGH
"Name: Richard Thompson
Email: yateschristian@example.org
Age: 25
Experience: 3 years
Specialization: Computer Science

Degrees:
- Diploma in Computer Science from Brown-Miller

Skills:
- Machine Learning
- C++
- Networking
- Java

Work Experience:
- 3-year experience in Computer Science at Dickerson Inc for 1 years
- 3-year experience in Computer Science at Smith, Morrison and Miller for 1 years

Languages:
- English (Fluent)
- French (Advanced)

Courses:
",25,Computer Science,3,4,1,2,0,HIGH
"Name: Susan Clark
Email: robertzimmerman@example.com
Age: 38
Experience: 2 years
Specialization: Electrical Engineering

Degrees:
- Diploma in Electrical Engineering from Reeves-Finley

Skills:
- Communication
- Project Management
- Python

Work Experience:
- 2-year experience in Electrical Engineering at Manning, Bell and Martin for 1 years

Languages:
- English (Fluent)
- Spanish (Advanced)

Courses:
- Course in Project Management
",38,Electrical Engineering,2,4,1,1,1,LOW
"Name: Angela Taylor
Email: dianerichardson@example.com
Age: 52
Experience: 13 years
Specialization: Business Administration

Degrees:
- Master in Business Administration from Morgan, Acosta and Moon
- Bachelor in Business Administration from Cummings LLC
- Master in Business Administration from Saunders-Deleon

Skills:
- Business Analysis
- Project Management
- Strategic Planning
- HR Management
- Marketing

Work Experience:
- 13-year experience in Business Administration at Mckay LLC for 4 years
- 13-year experience in Business Administration at Hernandez, Rodriguez and Romero for 4 years
- 13-year experience in Business Administration at Pollard-Jones for 2 years

Languages:
- Arabic (Intermediate)
- English (Beginner)

Courses:
- Course in Project Management
- Course in AI
- Course in Machine Learning
- Course in Digital Marketing
",52,Business Administration,13,6,3,3,4,LOW
"Name: Jason Russell
Email: thomasshawn@example.com
Age: 35
Experience: 6 years
Specialization: Biomedical Engineering

Degrees:
- PhD in Biomedical Engineering from Jensen-Alexander

Skills:
- MATLAB
- Device Design
- Signal Processing
- Medical Devices
- Python

Work Experience:
- 6-year experience in Biomedical Engineering at Melton LLC for 3 years

Languages:
- German (Advanced)
- Spanish (Beginner)

Courses:
- Course in Digital Marketing
",35,Biomedical Engineering,6,5,1,1,1,LOW
"Name: Anna Duran
Email: nlopez@example.net
Age: 51
Experience: 14 years
Specialization: Medicine

Degrees:
- Diploma in Human Resources from Allen-Baker

Skills:
- Surgery
- Diagnosis
- Internal Medicine
- Cardiology
- Dermatology

Work Experience:
- 14-year experience in Medicine at Moore-Brown for 2 years

Languages:
- German (Intermediate)
- Spanish (Advanced)
- French (Advanced)

Courses:
- Course in Machine Learning
",51,Medicine,14,7,1,1,1,LOW
"Name: Eric Gates
Email: lisawilliams@example.net
Age: 50
Experience: 17 years
Specialization: Software Engineering

Degrees:
- Master in Information Systems from Stephens PLC
- PhD in Computer Engineering from Mercer Inc

Skills:
- Docker
- React
- C++
- JavaScript
- Java
- SQL
- Python
- Git

Work Experience:
- 17-year experience in Software Engineering at Gutierrez-Daniels for 2 years

Languages:
- German (Beginner)
- English (Advanced)
- Spanish (Fluent)

Courses:
- Course in Project Management
- Course in AI
",50,Software Engineering,17,8,2,1,2,MEDIUM
"Name: Carrie Freeman
Email: crosspeter@example.net
Age: 30
Experience: 6 years
Specialization: Marketing

Degrees:
- PhD in Computer Science from Gill Inc

Skills:
- Python
- Project Management
- Communication

Work Experience:
- 6-year experience in Marketing at Garcia, Chen and Adams for 2 years
- 6-year experience in Marketing at Flowers Group for 2 years

Languages:
- English (Advanced)

Courses:
- Course in Data Analysis
",30,Marketing,6,3,1,2,1,MEDIUM
"Name: Jason Morris
Email: lpace@example.net
Age: 25
Experience: 1 years
Specialization: Nursing

Degrees:
- Bachelor in Industrial Engineering from Hansen-Conley

Skills:
- Project Management
- Communication
- Python

Work Experience:
- 1-year experience in Nursing at Kent-Burton for 1 years

Languages:
- Spanish (Advanced)
- German (Intermediate)
- German (Intermediate)

Courses:
- Course in Data Analysis
",25,Nursing,1,4,1,1,1,MEDIUM
"Name: Scott Williams
Email: edwardgreen@example.org
Age: 30
Experience: 4 years
Specialization: Mechanical Engineering

Degrees:
- Bachelor in Mechanical Engineering from Williams, Sullivan and Fowler

Skills:
- Python
- Communication
- Project Management

Work Experience:
- 4-year experience in Mechanical Engineering at Franklin-Smith for 4 years

Languages:
- French (Advanced)
- Arabic (Fluent)
- English (Fluent)

Courses:
",30,Mechanical Engineering,4,4,1,1,0,LOW
"Name: Christopher Drake
Email: williamsjonathan@example.com
Age: 32
Experience: 10 years
Specialization: Nursing

Degrees:
- Bachelor in Information Systems from Watkins-Cummings

Skills:
- Communication
- Project Management
- Python

Work Experience:
- 10-year experience in Nursing at Hernandez and Sons for 1 years
- 10-year experience in Nursing at Mayer-Martinez for 2 years

Languages:
- Arabic (Intermediate)
- Arabic (Intermediate)

Courses:
- Course in Data Analysis
",32,Nursing,10,7,1,2,1,HIGH
"Name: Angela Clay
Email: jenniferjones@example.org
Age: 54
Experience: 22 years
Specialization: Computer Engineering

Degrees:
- PhD in Computer Engineering from Cabrera, Ramos and Allen

Skills:
- C++
- Verilog
- Hardware Design
- Python
- Embedded Systems
- VHDL
- C

Work Experience:
- 22-year experience in Computer Engineering at May, Watts and Joseph for 5 years
- 22-year experience in Computer Engineering at Price-Knox for 7 years
- 22-year experience in Computer Engineering at James-Ford for 3 years

Languages:
- French (Intermediate)
- Arabic (Fluent)
- English (Beginner)

Courses:
- Course in Data Analysis
- Course in Machine Learning
- Course in Digital Marketing
- Course in AI
",54,Computer Engineering,22,8,1,3,4,MEDIUM
"Name: Ashley Johnson
Email: michael64@example.com
Age: 22
Experience: 0 years
Specialization: Software Engineering

Degrees:
- Diploma in Software Engineering from Moore-Hobbs

Skills:
- Python
- Node.js
- SQL

Work Experience:
- 0-year experience in Software Engineering at Ayala, Hale and Thompson for 1 years

Languages:
- English (Fluent)

Courses:
- Course in Digital Marketing
",22,Software Engineering,0,3,1,1,1,LOW
"Name: Shawn Farmer
Email: jameskristen@example.org
Age: 34
Experience: 10 years
Specialization: Marketing

Degrees:
- PhD in Marketing from Castro PLC
- Bachelor in Marketing from Waters-Perez
- Bachelor in Marketing from Baker Group

Skills:
- Project Management
- Communication
- Python

Work Experience:
- 10-year experience in Marketing at King Ltd for 2 years
- 10-year experience in Marketing at Patel, Arnold and Floyd for 2 years
- 10-year experience in Marketing at Garrison PLC for 2 years
- 10-year experience in Marketing at Lee-Cook for 1 years

Languages:
- Arabic (Fluent)
- Arabic (Advanced)

Courses:
- Course in Digital Marketing
- Course in Data Analysis
- Course in Machine Learning
",34,Marketing,10,8,3,4,3,HIGH
"Name: Cole Harding
Email: bthomas@example.org
Age: 33
Experience: 7 years
Specialization: Biomedical Engineering

Degrees:
- Diploma in Software Engineering from Mitchell-Hamilton
- Diploma in Biomedical Engineering from Bell-Reynolds

Skills:
- MATLAB
- Signal Processing
- Python
- Device Design
- Medical Devices

Work Experience:
- 7-year experience in Biomedical Engineering at Gonzales LLC for 1 years

Languages:
- Arabic (Fluent)
- English (Beginner)
- German (Fluent)

Courses:
",33,Biomedical Engineering,7,6,2,1,0,HIGH
"Name: Laura Perez
Email: ortiztimothy@example.com
Age: 43
Experience: 0 years
Specialization: Business Administration

Degrees:
- Bachelor in Biomedical Engineering from Morales-Ewing

Skills:
- Business Analysis
- Marketing
- HR Management

Work Experience:
- 0-year experience in Business Administration at White-Parks for 1 years

Languages:
- Spanish (Fluent)
- Arabic (Advanced)
- German (Advanced)

Courses:
",43,Business Administration,0,3,1,1,0,LOW
"Name: Gordon Green
Email: tashamills@example.com
Age: 41
Experience: 0 years
Specialization: Nursing

Degrees:
- Master in Nursing from Black PLC

Skills:
- Python
- Project Management
- Communication

Work Experience:
- 0-year experience in Nursing at Roberts, Wong and Gates for 1 years

Languages:
- Spanish (Advanced)

Courses:
",41,Nursing,0,3,1,1,0,LOW
"Name: Melissa Williams
Email: debrabrewer@example.org
Age: 22
Experience: 0 years
Specialization: Business Administration

Degrees:
- Diploma in Business Administration from Jackson Inc

Skills:
- HR Management
- Business Analysis
- Strategic Planning

Work Experience:
- 0-year experience in Business Administration at Duncan, Stafford and Wilson for 1 years

Languages:
- German (Intermediate)

Courses:
",22,Business Administration,0,3,1,1,0,LOW
"Name: Courtney Young
Email: nodom@example.net
Age: 45
Experience: 20 years
Specialization: Human Resources

Degrees:
- Diploma in Information Systems from Newman PLC
- Bachelor in Human Resources from Fletcher and Sons
- Diploma in Human Resources from Marshall-Harris

Skills:
- Project Management
- Communication
- Python

Work Experience:
- 20-year experience in Human Resources at Harris, Hines and Williams for 7 years
- 20-year experience in Human Resources at Vasquez-Nguyen for 10 years

Languages:
- Spanish (Beginner)
- French (Beginner)
- Spanish (Beginner)

Courses:
- Course in Data Analysis
- Course in Machine Learning
",45,Human Resources,20,8,3,2,2,MEDIUM
"Name: Amy Jackson
Email: lwoods@example.com
Age: 46
Experience: 15 years
Specialization: Software Engineering

Degrees:
- Bachelor in Software Engineering from Hicks Inc
- PhD in Computer Science from Porter-Baldwin
- PhD in Software Engineering from Joseph, King and Miller

Skills:
- C++
- React
- JavaScript
- SQL
- AWS
- Java
- Docker
- Git

Work Experience:
- 15-year experience in Software Engineering at Smith-Pierce for 7 years
- 15-year experience in Software Engineering at Rodriguez and Sons for 5 years

Languages:
- Arabic (Advanced)
- Spanish (Beginner)
- Arabic (Intermediate)

Courses:
- Course in Data Analysis
- Course in Project Management
- Course in Digital Marketing
",46,Software Engineering,15,8,3,2,3,MEDIUM
